Date,Customer,Job #,Item,AQL Shift,Inspection Station (Gluer),Total Pieces,Defect Code,Defect Description,Defective Samples,Total Samples,Total Estimated Defective,Department of Origin,Machine of Origin
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,6,32,169,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,7,32,197,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,7,32,197,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,7,32,197,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,7,32,197,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,7,32,197,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,8,32,225,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,9,32,253,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,9,32,253,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,9,32,253,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411647,8610,1,2,900,D11,Tearing,10,32,281,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,3,20,45,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,3,20,45,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,10,20,150,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,5,20,75,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,3,20,45,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,10,20,150,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,10,20,150,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,5,20,75,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,5,20,75,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,5,20,75,DIE CUTTING ,BOBST 130ER DC3 
10/5/2021,Titleist,411628,6843,1,2,300,D13,Hangs,3,20,45,DIE CUTTING ,BOBST 130ER DC3 
10/6/2021,Glossier,410021,8295,1,8,500,D11,Tearing,10,50,100,DIE CUTTING ,Bobst 106 DC1 
10/6/2021,Glossier,410021,8295,1,8,500,D11,Tearing,18,50,180,DIE CUTTING ,Bobst 106 DC1 
10/6/2021,Glossier,410021,8295,1,8,500,D11,Tearing,11,50,110,DIE CUTTING ,Bobst 106 DC1 
10/6/2021,Glossier,410021,8295,1,8,500,D7,Cracking,50,50,500,DIE CUTTING ,Bobst 106 DC1 
10/6/2021,Glossier,410021,8295,1,8,500,D11,Tearing,7,50,70,DIE CUTTING ,Bobst 106 DC1 
10/6/2021,Glossier,410021,8295,1,8,500,D7,Cracking,50,50,500,DIE CUTTING ,Bobst 106 DC1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,11,50,110,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,4,50,40,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,8,50,80,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,10,50,100,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,10,50,100,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,10,50,100,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,10,50,100,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,10,50,100,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,8,50,80,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,5,50,50,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,5,50,50,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,5,50,50,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,6,50,60,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P1,Color Variation,8,50,80,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Glossier,410021,8295,1,8,500,P5,Hickeys,15,32,234,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,4,32,88,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,4,32,88,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,9,32,197,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,5,32,109,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,5,32,109,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,5,32,109,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,10,32,219,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,9,32,197,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,11,32,241,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,5,32,109,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,KAO Brands,411095,8294,1,7,700,P5,Hickeys,6,32,131,PRINTING ,KBA Rapida 106 P1 
10/6/2021,Titleist,411787,8666,1,4,900,G12,Wrinkles,10,32,281,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8666,1,4,900,CW2,Cello Excess Glue,5,32,141,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8666,1,4,900,CW2,Cello Excess Glue,9,32,253,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8666,1,4,900,P1,Color Variation,18,32,506,PRINTING ,KBA RAPIDA130 P3 
10/6/2021,Titleist,411787,8666,1,4,900,ES5,Hologram,15,32,422,STAMPING ,BOBST 130ER DC3 
10/6/2021,Titleist,411787,8666,1,4,900,CW2,Cello Excess Glue,4,32,113,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8666,1,4,900,CW2,Cello Excess Glue,7,32,197,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8666,1,4,900,CW2,Cello Excess Glue,3,32,84,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8666,1,4,900,CW2,Cello Excess Glue,4,32,113,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,18,32,506,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,9,32,253,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,7,32,197,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,8,32,225,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,7,32,197,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,10,32,281,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,6,32,169,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,10,32,281,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,13,32,366,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,8,32,225,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,5,32,141,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,10,32,281,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,5,32,141,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,G13,Seepage,3,32,84,FINISHING ,Gluer #2 Bobst 
10/6/2021,Titleist,411787,8390,1,4,900,P1,Color Variation,7,32,197,PRINTING ,KBA RAPIDA130 P3 
10/6/2021,Titleist,411787,8664,1,4,900,P4,Dryup,10,32,281,PRINTING ,KBA RAPIDA130 P3 
10/6/2021,Titleist,411787,8664,1,4,900,P4,Dryup,7,32,197,PRINTING ,KBA RAPIDA130 P3 
10/6/2021,Titleist,411787,8664,1,4,900,P4,Dryup,5,32,141,PRINTING ,KBA RAPIDA130 P3 
10/6/2021,Titleist,411787,8664,1,4,900,P4,Dryup,15,32,422,PRINTING ,KBA RAPIDA130 P3 
10/6/2021,Titleist,411787,8664,1,4,900,P4,Dryup,8,32,225,PRINTING ,KBA RAPIDA130 P3 
10/7/2021,Titleist,411787,,1,2,300,G12,Wrinkles,4,20,60,FINISHING ,Gluer #2 Bobst 
10/7/2021,Titleist,411787,,1,2,300,G12,Wrinkles,3,20,45,FINISHING ,Gluer #2 Bobst 
10/7/2021,Titleist,411787,,1,2,300,G12,Wrinkles,4,20,60,FINISHING ,Gluer #2 Bobst 
10/7/2021,Titleist,411787,,1,4,900,ES5,Hologram,5,32,141,STAMPING ,BOBST 130ER DC3 
10/7/2021,Titleist,411787,,1,4,900,P3,Marks/Scratches,6,32,169,PRINTING ,KBA RAPIDA130 P3 
10/7/2021,Precise,411430,,1,8,600,G3,Insufficient Glue,15,20,450,FINISHING ,GLUER #8 BOBST 
10/7/2021,Precise,411430,,1,8,600,G3,Insufficient Glue,9,20,270,FINISHING ,GLUER #8 BOBST 
10/7/2021,Precise,411430,,1,8,600,G3,Insufficient Glue,18,20,540,FINISHING ,GLUER #8 BOBST 
10/12/2021,Estee,411633,7688,1,8,800,P1,Color Variation,3,32,75,PRINTING ,KBA Rapida 106 P1 
10/12/2021,Estee,411633,7688,1,8,800,G3,Insufficient Glue,3,32,75,FINISHING ,GLUER #8 BOBST 
10/12/2021,Estee,411633,7688,1,8,800,G3,Insufficient Glue,2,32,50,FINISHING ,GLUER #8 BOBST 
10/12/2021,Estee,411633,7688,1,8,800,G3,Insufficient Glue,2,32,50,FINISHING ,GLUER #8 BOBST 
10/12/2021,Estee,411633,7688,1,8,800,G3,Insufficient Glue,2,32,50,FINISHING ,GLUER #8 BOBST 
10/12/2021,Estee,411633,7688,1,8,800,G3,Insufficient Glue,2,32,50,FINISHING ,GLUER #8 BOBST 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,4,32,113,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,6,32,169,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,6,32,169,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,4,32,113,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,9,32,253,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,6,32,169,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,8,32,225,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,10,32,281,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411831,6160,1,4,900,G2,Excess Glue,8,32,225,FINISHING ,Gluer #2 Bobst 
10/12/2021,Titleist,411787,8553,1,4,900,P1,Color Variation,10,32,281,PRINTING ,KBA RAPIDA130 P3 
10/12/2021,Titleist,411787,8553,1,4,900,P1,Color Variation,12,32,338,PRINTING ,KBA RAPIDA130 P3 
10/12/2021,Titleist,411787,8553,1,4,900,P1,Color Variation,14,32,394,PRINTING ,KBA RAPIDA130 P3 
10/12/2021,Nova,410676,5059,2,-,1500,G2,Excess Glue,40,50,1200,FINISHING ,GLUER #10 OMEGA 
10/12/2021,Nova,410676,5059,2,-,1500,G2,Excess Glue,40,50,1200,FINISHING ,GLUER #10 OMEGA 
10/12/2021,Perricone,401614,5057,2,-,1650,G2,Excess Glue,10,50,330,FINISHING ,GLUER #6 6FX 
10/13/2021,Titleist,411787,8639,1,2,300,ES1,Embossing Register,5,20,75,STAMPING ,BOBST 130ER DC3 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,PTR,411422,6992,2,-,500,D7,Cracking,10,20,250,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,4,52,100,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,12,52,300,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,16,52,400,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,9,52,225,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,14,52,350,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,20,52,500,DIE CUTTING ,BOBST 102E DC4 
10/13/2021,Twincraft,411552,8202,1,10,1300,D7,Cracking,30,52,750,DIE CUTTING ,BOBST 102E DC4 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,5,32,47,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,10,32,94,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,10,32,94,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,11,32,103,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,11,32,103,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,11,32,103,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,11,32,103,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,5,32,47,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,5,32,47,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,5,32,47,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,5,32,47,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,5,32,47,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,6,32,56,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,7,32,66,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,4,32,38,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,4,32,38,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,4,32,38,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,4,32,38,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Innerworkings,411777,8115,1,9,300,G2,Excess Glue,4,32,38,FINISHING ,GLUER #9 OMEGA 
10/14/2021,Nova ,411927,5058,1,10,900,G3,Insufficient Glue,4,32,113,FINISHING ,GLUER #10 OMEGA 
10/14/2021,Nova ,411927,5058,1,10,900,G3,Insufficient Glue,3,32,84,FINISHING ,GLUER #10 OMEGA 
10/14/2021,Nova,411927,7675,1,10,900,G2,Excess Glue,4,50,72,FINISHING ,GLUER #10 OMEGA 
10/14/2021,PTR,411422,7178,1,6,750,G2,Excess Glue,6,32,141,FINISHING ,GLUER #5 6FX 
10/14/2021,PTR,411422,7178,1,6,750,G2,Excess Glue,7,32,164,FINISHING ,GLUER #5 6FX 
10/14/2021,PTR,411422,7178,1,6,750,G2,Excess Glue,6,32,141,FINISHING ,GLUER #5 6FX 
10/14/2021,PTR,411422,7178,1,6,750,G2,Excess Glue,6,32,141,FINISHING ,GLUER #5 6FX 
10/14/2021,PTR,411422,7178,1,6,750,G2,Excess Glue,6,32,141,FINISHING ,GLUER #5 6FX 
10/14/2021,PTR,411422,7178,1,6,750,G2,Excess Glue,6,32,141,FINISHING ,GLUER #5 6FX 
